idx,pw_us,freq_hz,subject,peak_torque_Nm,time_to_peak_s,mean_torque_Nm,torque_rms_Nm,rise_slope_Nm_s
4449,454,33,6,3.5236,1.96,3.3215,3.3597,6.9628
4450,454,33,7,0.4726,1.87,0.446,0.4512,0.9338
4451,454,33,8,1.6965,1.87,1.5958,1.6154,3.3524
4452,454,33,9,0.9928,1.96,0.9494,0.9547,1.9289
4453,454,33,10,2.1775,1.96,2.0536,2.0725,4.2285
4454,454,33,average,1.8148,1.96,1.7236,1.7391,3.5688
4455,455,33,1,1.1323,1.87,1.0836,1.0929,2.252
4456,455,33,2,2.4921,1.96,2.3844,2.4057,4.9826
4457,455,33,3,1.9753,1.96,1.8895,1.9052,3.9231
4458,455,33,4,1.2835,1.87,1.2274,1.2389,2.5659
4459,455,33,5,1.6877,1.96,1.5977,1.6066,3.2167
4460,455,33,6,3.5244,1.96,3.3222,3.3603,6.9642
4461,455,33,7,0.4726,1.87,0.4461,0.4512,0.9339
4462,455,33,8,1.6967,1.87,1.596,1.6156,3.3529
4463,455,33,9,0.9933,1.96,0.9499,0.9552,1.9299
4464,455,33,10,2.1783,1.96,2.0544,2.0733,4.23
4465,455,33,average,1.8158,1.96,1.7246,1.7401,3.5708
4466,456,33,1,1.1326,1.87,1.0839,1.0932,2.2526
4467,456,33,2,2.4921,1.96,2.3844,2.4057,4.9826
4468,456,33,3,1.9783,1.96,1.8924,1.9081,3.929
4469,456,33,4,1.2851,1.87,1.2288,1.2404,2.569
4470,456,33,5,1.6892,1.96,1.5991,1.6081,3.2196
4471,456,33,6,3.5251,1.96,3.3228,3.361,6.9655
4472,456,33,7,0.4726,1.87,0.4461,0.4512,0.9339
4473,456,33,8,1.697,1.87,1.5962,1.6158,3.3534
4474,456,33,9,0.9939,1.96,0.9505,0.9557,1.931
4475,456,33,10,2.179,1.96,2.0551,2.074,4.2315
4476,456,33,average,1.8168,1.96,1.7255,1.741,3.5727
4477,457,33,1,1.1329,1.87,1.0842,1.0935,2.2532
4478,457,33,2,2.4921,1.96,2.3844,2.4057,4.9826
4479,457,33,3,1.9813,1.96,1.8952,1.9109,3.9348
4480,457,33,4,1.2866,1.87,1.2303,1.2418,2.572
4481,457,33,5,1.6908,1.96,1.6006,1.6096,3.2225
4482,457,33,6,3.5258,1.96,3.3235,3.3617,6.9669
4483,457,33,7,0.4726,1.87,0.4461,0.4512,0.9339
4484,457,33,8,1.6972,1.87,1.5965,1.6161,3.3538
4485,457,33,9,0.9944,1.96,0.951,0.9562,1.932
4486,457,33,10,2.1798,1.96,2.0558,2.0747,4.233
4487,457,33,average,1.8178,1.96,1.7265,1.742,3.5746
4488,458,33,1,1.1332,1.87,1.0845,1.0938,2.2538
4489,458,33,2,2.4921,1.96,2.3844,2.4057,4.9826
4490,458,33,3,1.9842,1.96,1.898,1.9138,3.9406
4491,458,33,4,1.2882,1.87,1.2318,1.2433,2.5751
4492,458,33,5,1.6923,1.96,1.602,1.611,3.2254
4493,458,33,6,3.5264,1.96,3.3241,3.3623,6.9682
4494,458,33,7,0.4726,1.87,0.4461,0.4512,0.9339
4495,458,33,8,1.6974,1.87,1.5967,1.6163,3.3543
4496,458,33,9,0.995,1.96,0.9515,0.9568,1.9331
4497,458,33,10,2.1806,1.96,2.0565,2.0755,4.2345
4498,458,33,average,1.8187,1.96,1.7274,1.7429,3.5766
4499,459,33,1,1.1335,1.87,1.0848,1.094,2.2544
4500,459,33,2,2.4921,1.96,2.3844,2.4057,4.9826
4501,459,33,3,1.9872,1.96,1.9008,1.9166,3.9464
4502,459,33,4,1.2897,1.87,1.2332,1.2448,2.5781
4503,459,33,5,1.6939,1.96,1.6035,1.6125,3.2282
4504,459,33,6,3.5271,1.96,3.3247,3.363,6.9696
4505,459,33,7,0.4726,1.87,0.4461,0.4513,0.934
4506,459,33,8,1.6977,1.87,1.5969,1.6165,3.3548
4507,459,33,9,0.9955,1.96,0.952,0.9573,1.9341
4508,459,33,10,2.1813,1.96,2.0572,2.0762,4.2359
4509,459,33,average,1.8197,1.96,1.7283,1.7439,3.5785
4510,460,33,1,1.1338,1.87,1.085,1.0943,2.255
4511,460,33,2,2.4921,1.96,2.3844,2.4057,4.9826
4512,460,33,3,1.9901,1.96,1.9036,1.9194,3.9522
4513,460,33,4,1.2912,1.87,1.2347,1.2462,2.5811
4514,460,33,5,1.6954,1.96,1.6049,1.6139,3.2311
4515,460,33,6,3.5278,1.96,3.3254,3.3636,6.9709
4516,460,33,7,0.4727,1.87,0.4461,0.4513,0.934
4517,460,33,8,1.6979,1.87,1.5972,1.6168,3.3553
4518,460,33,9,0.996,1.96,0.9525,0.9578,1.9352
4519,460,33,10,2.1821,1.96,2.0579,2.0769,4.2374
4520,460,33,average,1.8207,1.96,1.7292,1.7448,3.5803
4521,461,33,1,1.1341,1.87,1.0853,1.0946,2.2555
4522,461,33,2,2.4921,1.96,2.3844,2.4057,4.9826
4523,461,33,3,1.9931,1.96,1.9064,1.9222,3.9579
4524,461,33,4,1.2927,1.87,1.2361,1.2477,2.5841
4525,461,33,5,1.6969,1.96,1.6063,1.6153,3.2339
4526,461,33,6,3.5285,1.96,3.326,3.3642,6.9722
4527,461,33,7,0.4727,1.87,0.4461,0.4513,0.934
4528,461,33,8,1.6982,1.87,1.5974,1.617,3.3557
4529,461,33,9,0.9966,1.96,0.953,0.9583,1.9362
4530,461,33,10,2.1828,1.96,2.0586,2.0776,4.2388
4531,461,33,average,1.8217,1.96,1.7301,1.7457,3.5822
4532,462,33,1,1.1344,1.87,1.0856,1.0949,2.2561
4533,462,33,2,2.4921,1.96,2.3844,2.4057,4.9826
4534,462,33,3,1.996,1.96,1.9092,1.925,3.9637
4535,462,33,4,1.2942,1.87,1.2375,1.2491,2.5871
4536,462,33,5,1.6984,1.96,1.6077,1.6167,3.2367
4537,462,33,6,3.5291,1.96,3.3266,3.3648,6.9734
4538,462,33,7,0.4727,1.87,0.4462,0.4513,0.9341
4539,462,33,8,1.6984,1.87,1.5976,1.6172,3.3562
4540,462,33,9,0.9971,1.96,0.9535,0.9588,1.9372
4541,462,33,10,2.1836,1.96,2.0593,2.0783,4.2402
4542,462,33,average,1.8226,1.96,1.731,1.7466,3.5841
4543,463,33,1,1.1347,1.87,1.0859,1.0951,2.2566
4544,463,33,2,2.4921,1.96,2.3844,2.4057,4.9826
4545,463,33,3,1.9989,1.96,1.9119,1.9278,3.9694
4546,463,33,4,1.2957,1.87,1.239,1.2506,2.5901
4547,463,33,5,1.6999,1.96,1.6091,1.6182,3.2395
4548,463,33,6,3.5298,1.96,3.3272,3.3655,6.9747
4549,463,33,7,0.4727,1.87,0.4462,0.4513,0.9341
4550,463,33,8,1.6986,1.87,1.5978,1.6174,3.3566
4551,463,33,9,0.9976,1.96,0.954,0.9593,1.9382
4552,463,33,10,2.1843,1.96,2.06,2.079,4.2416
4553,463,33,average,1.8236,1.96,1.7319,1.7475,3.5859
4554,464,33,1,1.1349,1.87,1.0861,1.0954,2.2572
4555,464,33,2,2.4921,1.96,2.3844,2.4057,4.9827
4556,464,33,3,2.0019,1.96,1.9147,1.9306,3.9751
4557,464,33,4,1.2972,1.87,1.2404,1.252,2.593
4558,464,33,5,1.7014,1.96,1.6105,1.6196,3.2423
4559,464,33,6,3.5304,1.96,3.3278,3.3661,6.976
4560,464,33,7,0.4727,1.87,0.4462,0.4513,0.9341
4561,464,33,8,1.6989,1.87,1.598,1.6176,3.3571
4562,464,33,9,0.9982,1.96,0.9545,0.9598,1.9392
4563,464,33,10,2.1851,1.96,2.0607,2.0797,4.243
4564,464,33,average,1.8245,1.96,1.7328,1.7484,3.5878
4565,465,33,1,1.1352,1.87,1.0864,1.0957,2.2577
4566,465,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4567,465,33,3,2.0048,1.96,1.9175,1.9334,3.9808
4568,465,33,4,1.2987,1.87,1.2418,1.2534,2.596
4569,465,33,5,1.7029,1.96,1.6119,1.621,3.2451
4570,465,33,6,3.531,1.96,3.3284,3.3667,6.9772
4571,465,33,7,0.4727,1.87,0.4462,0.4513,0.9341
4572,465,33,8,1.6991,1.87,1.5982,1.6178,3.3575
4573,465,33,9,0.9987,1.96,0.955,0.9603,1.9402
4574,465,33,10,2.1858,1.96,2.0614,2.0804,4.2444
4575,465,33,average,1.8254,1.96,1.7337,1.7493,3.5896
4576,466,33,1,1.1355,1.87,1.0867,1.0959,2.2583
4577,466,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4578,466,33,3,2.0077,1.96,1.9202,1.9362,3.9865
4579,466,33,4,1.3002,1.87,1.2432,1.2548,2.5989
4580,466,33,5,1.7044,1.96,1.6133,1.6224,3.2479
4581,466,33,6,3.5317,1.96,3.329,3.3673,6.9784
4582,466,33,7,0.4728,1.87,0.4462,0.4514,0.9342
4583,466,33,8,1.6993,1.87,1.5984,1.6181,3.358
4584,466,33,9,0.9992,1.96,0.9555,0.9608,1.9412
4585,466,33,10,2.1865,1.96,2.0621,2.081,4.2458
4586,466,33,average,1.8264,1.96,1.7346,1.7502,3.5914
4587,467,33,1,1.1358,1.87,1.0869,1.0962,2.2588
4588,467,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4589,467,33,3,2.0106,1.96,1.923,1.9389,3.9922
4590,467,33,4,1.3016,1.87,1.2446,1.2562,2.6018
4591,467,33,5,1.7059,1.96,1.6147,1.6237,3.2506
4592,467,33,6,3.5323,1.96,3.3296,3.3679,6.9796
4593,467,33,7,0.4728,1.87,0.4462,0.4514,0.9342
4594,467,33,8,1.6995,1.87,1.5986,1.6183,3.3584
4595,467,33,9,0.9997,1.96,0.956,0.9613,1.9422
4596,467,33,10,2.1872,1.96,2.0627,2.0817,4.2472
4597,467,33,average,1.8273,1.96,1.7355,1.7511,3.5932
4598,468,33,1,1.136,1.87,1.0872,1.0965,2.2593
4599,468,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4600,468,33,3,2.0134,1.96,1.9257,1.9417,3.9978
4601,468,33,4,1.3031,1.87,1.246,1.2576,2.6047
4602,468,33,5,1.7073,1.96,1.616,1.6251,3.2533
4603,468,33,6,3.5329,1.96,3.3301,3.3684,6.9808
4604,468,33,7,0.4728,1.87,0.4462,0.4514,0.9342
4605,468,33,8,1.6997,1.87,1.5989,1.6185,3.3588
4606,468,33,9,1.0002,1.96,0.9565,0.9618,1.9432
4607,468,33,10,2.1879,1.96,2.0634,2.0824,4.2485
4608,468,33,average,1.8282,1.96,1.7363,1.7519,3.595
4609,469,33,1,1.1363,1.87,1.0874,1.0967,2.2599
4610,469,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4611,469,33,3,2.0163,1.96,1.9284,1.9444,4.0034
4612,469,33,4,1.3045,1.87,1.2473,1.259,2.6076
4613,469,33,5,1.7088,1.96,1.6174,1.6265,3.2561
4614,469,33,6,3.5335,1.96,3.3307,3.369,6.982
4615,469,33,7,0.4728,1.87,0.4462,0.4514,0.9343
4616,469,33,8,1.7,1.87,1.5991,1.6187,3.3592
4617,469,33,9,1.0007,1.96,0.957,0.9623,1.9442
4618,469,33,10,2.1886,1.96,2.064,2.0831,4.2499
4619,469,33,average,1.8291,1.96,1.7372,1.7528,3.5967
4620,470,33,1,1.1365,1.87,1.0877,1.097,2.2604
4621,470,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4622,470,33,3,2.0192,1.96,1.9311,1.9472,4.0091
4623,470,33,4,1.306,1.87,1.2487,1.2604,2.6104
4624,470,33,5,1.7102,1.96,1.6188,1.6278,3.2588
4625,470,33,6,3.5341,1.96,3.3313,3.3696,6.9832
4626,470,33,7,0.4728,1.87,0.4463,0.4514,0.9343
4627,470,33,8,1.7002,1.87,1.5993,1.6189,3.3597
4628,470,33,9,1.0012,1.96,0.9575,0.9628,1.9452
4629,470,33,10,2.1893,1.96,2.0647,2.0837,4.2512
4630,470,33,average,1.83,1.96,1.738,1.7537,3.5985
4631,471,33,1,1.1368,1.87,1.0879,1.0972,2.2609
4632,471,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4633,471,33,3,2.0221,1.96,1.9339,1.9499,4.0147
4634,471,33,4,1.3074,1.87,1.2501,1.2618,2.6133
4635,471,33,5,1.7117,1.96,1.6201,1.6292,3.2615
4636,471,33,6,3.5347,1.96,3.3318,3.3701,6.9843
4637,471,33,7,0.4728,1.87,0.4463,0.4514,0.9343
4638,471,33,8,1.7004,1.87,1.5995,1.6191,3.3601
4639,471,33,9,1.0017,1.96,0.9579,0.9632,1.9461
4640,471,33,10,2.19,1.96,2.0653,2.0844,4.2525
4641,471,33,average,1.8309,1.96,1.7389,1.7545,3.6002
4642,472,33,1,1.1371,1.87,1.0882,1.0975,2.2614
4643,472,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4644,472,33,3,2.0249,1.96,1.9366,1.9527,4.0202
4645,472,33,4,1.3088,1.87,1.2514,1.2632,2.6161
4646,472,33,5,1.7131,1.96,1.6214,1.6305,3.2641
4647,472,33,6,3.5353,1.96,3.3324,3.3707,6.9855
4648,472,33,7,0.4728,1.87,0.4463,0.4514,0.9343
4649,472,33,8,1.7006,1.87,1.5996,1.6193,3.3605
4650,472,33,9,1.0022,1.96,0.9584,0.9637,1.9471
4651,472,33,10,2.1907,1.96,2.066,2.085,4.2538
4652,472,33,average,1.8318,1.96,1.7397,1.7554,3.6019
4653,473,33,1,1.1373,1.87,1.0884,1.0977,2.2619
4654,473,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4655,473,33,3,2.0278,1.96,1.9393,1.9554,4.0258
4656,473,33,4,1.3103,1.87,1.2528,1.2645,2.6189
4657,473,33,5,1.7146,1.96,1.6228,1.6319,3.2668
4658,473,33,6,3.5359,1.96,3.3329,3.3712,6.9866
4659,473,33,7,0.4728,1.87,0.4463,0.4514,0.9344
4660,473,33,8,1.7008,1.87,1.5998,1.6195,3.3609
4661,473,33,9,1.0027,1.96,0.9589,0.9642,1.948
4662,473,33,10,2.1914,1.96,2.0666,2.0856,4.2551
4663,473,33,average,1.8327,1.96,1.7405,1.7562,3.6037
4664,474,33,1,1.1376,1.87,1.0886,1.0979,2.2624
4665,474,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4666,474,33,3,2.0306,1.96,1.9419,1.9581,4.0314
4667,474,33,4,1.3117,1.87,1.2541,1.2659,2.6217
4668,474,33,5,1.716,1.96,1.6241,1.6332,3.2694
4669,474,33,6,3.5365,1.96,3.3335,3.3718,6.9877
4670,474,33,7,0.4729,1.87,0.4463,0.4515,0.9344
4671,474,33,8,1.701,1.87,1.6,1.6197,3.3613
4672,474,33,9,1.0032,1.96,0.9594,0.9647,1.949
4673,474,33,10,2.192,1.96,2.0672,2.0863,4.2564
4674,474,33,average,1.8336,1.96,1.7414,1.757,3.6054
4675,475,33,1,1.1378,1.87,1.0889,1.0982,2.2629
4676,475,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4677,475,33,3,2.0334,1.96,1.9446,1.9608,4.0369
4678,475,33,4,1.3131,1.87,1.2555,1.2672,2.6245
4679,475,33,5,1.7174,1.96,1.6254,1.6345,3.2721
4680,475,33,6,3.537,1.96,3.334,3.3723,6.9888
4681,475,33,7,0.4729,1.87,0.4463,0.4515,0.9344
4682,475,33,8,1.7012,1.87,1.6002,1.6199,3.3617
4683,475,33,9,1.0037,1.96,0.9598,0.9651,1.9499
4684,475,33,10,2.1927,1.96,2.0679,2.0869,4.2577
4685,475,33,average,1.8344,1.96,1.7422,1.7579,3.6071
4686,476,33,1,1.1381,1.87,1.0891,1.0984,2.2634
4687,476,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4688,476,33,3,2.0363,1.96,1.9473,1.9635,4.0424
4689,476,33,4,1.3145,1.87,1.2568,1.2686,2.6273
4690,476,33,5,1.7188,1.96,1.6267,1.6359,3.2747
4691,476,33,6,3.5376,1.96,3.3345,3.3729,6.9899
4692,476,33,7,0.4729,1.87,0.4463,0.4515,0.9344
4693,476,33,8,1.7014,1.87,1.6004,1.62,3.3621
4694,476,33,9,1.0042,1.96,0.9603,0.9656,1.9509
4695,476,33,10,2.1934,1.96,2.0685,2.0875,4.259
4696,476,33,average,1.8353,1.96,1.743,1.7587,3.6087
4697,477,33,1,1.1383,1.87,1.0893,1.0986,2.2638
4698,477,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4699,477,33,3,2.0391,1.96,1.95,1.9662,4.0479
4700,477,33,4,1.3159,1.87,1.2581,1.2699,2.63
4701,477,33,5,1.7202,1.96,1.628,1.6372,3.2773
4702,477,33,6,3.5382,1.96,3.335,3.3734,6.991
4703,477,33,7,0.4729,1.87,0.4463,0.4515,0.9344
4704,477,33,8,1.7016,1.87,1.6006,1.6202,3.3624
4705,477,33,9,1.0047,1.96,0.9607,0.9661,1.9518
4706,477,33,10,2.194,1.96,2.0691,2.0881,4.2602
4707,477,33,average,1.8362,1.96,1.7438,1.7595,3.6104
4708,478,33,1,1.1385,1.87,1.0896,1.0989,2.2643
4709,478,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4710,478,33,3,2.0419,1.96,1.9526,1.9689,4.0534
4711,478,33,4,1.3173,1.87,1.2595,1.2713,2.6328
4712,478,33,5,1.7216,1.96,1.6293,1.6385,3.2799
4713,478,33,6,3.5387,1.96,3.3356,3.3739,6.9921
4714,478,33,7,0.4729,1.87,0.4464,0.4515,0.9345
4715,478,33,8,1.7018,1.87,1.6008,1.6204,3.3628
4716,478,33,9,1.0052,1.96,0.9612,0.9665,1.9527
4717,478,33,10,2.1947,1.96,2.0697,2.0888,4.2615
4718,478,33,average,1.837,1.96,1.7446,1.7603,3.6121
4719,479,33,1,1.1388,1.87,1.0898,1.0991,2.2648
4720,479,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4721,479,33,3,2.0447,1.96,1.9553,1.9715,4.0589
4722,479,33,4,1.3186,1.87,1.2608,1.2726,2.6355
4723,479,33,5,1.723,1.96,1.6306,1.6398,3.2824
4724,479,33,6,3.5393,1.96,3.3361,3.3744,6.9931
4725,479,33,7,0.4729,1.87,0.4464,0.4515,0.9345
4726,479,33,8,1.702,1.87,1.6009,1.6206,3.3632
4727,479,33,9,1.0057,1.96,0.9617,0.967,1.9536
4728,479,33,10,2.1953,1.96,2.0703,2.0894,4.2627
4729,479,33,average,1.8379,1.96,1.7454,1.7611,3.6137
4730,480,33,1,1.139,1.87,1.09,1.0993,2.2652
4731,480,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4732,480,33,3,2.0475,1.96,1.9579,1.9742,4.0644
4733,480,33,4,1.32,1.87,1.2621,1.2739,2.6382
4734,480,33,5,1.7243,1.96,1.6319,1.6411,3.285
4735,480,33,6,3.5398,1.96,3.3366,3.3749,6.9942
4736,480,33,7,0.4729,1.87,0.4464,0.4515,0.9345
4737,480,33,8,1.7022,1.87,1.6011,1.6208,3.3636
4738,480,33,9,1.0061,1.96,0.9621,0.9674,1.9546
4739,480,33,10,2.196,1.96,2.0709,2.09,4.2639
4740,480,33,average,1.8387,1.96,1.7462,1.7619,3.6153
4741,481,33,1,1.1392,1.87,1.0902,1.0996,2.2657
4742,481,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4743,481,33,3,2.0503,1.96,1.9606,1.9769,4.0698
4744,481,33,4,1.3214,1.87,1.2634,1.2752,2.6409
4745,481,33,5,1.7257,1.96,1.6332,1.6423,3.2875
4746,481,33,6,3.5403,1.96,3.3371,3.3754,6.9952
4747,481,33,7,0.4729,1.87,0.4464,0.4515,0.9345
4748,481,33,8,1.7024,1.87,1.6013,1.621,3.3639
4749,481,33,9,1.0066,1.96,0.9626,0.9679,1.9555
4750,481,33,10,2.1966,1.96,2.0715,2.0906,4.2651
4751,481,33,average,1.8395,1.96,1.747,1.7627,3.617
4752,482,33,1,1.1395,1.87,1.0905,1.0998,2.2662
4753,482,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4754,482,33,3,2.053,1.96,1.9632,1.9795,4.0752
4755,482,33,4,1.3227,1.87,1.2647,1.2765,2.6436
4756,482,33,5,1.7271,1.96,1.6344,1.6436,3.2901
4757,482,33,6,3.5409,1.96,3.3375,3.3759,6.9963
4758,482,33,7,0.4729,1.87,0.4464,0.4515,0.9346
4759,482,33,8,1.7025,1.87,1.6015,1.6211,3.3643
4760,482,33,9,1.0071,1.96,0.963,0.9683,1.9564
4761,482,33,10,2.1972,1.96,2.0721,2.0912,4.2663
4762,482,33,average,1.8404,1.96,1.7478,1.7635,3.6186
4763,483,33,1,1.1397,1.87,1.0907,1.1,2.2666
4764,483,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4765,483,33,3,2.0558,1.96,1.9658,1.9822,4.0806
4766,483,33,4,1.3241,1.87,1.2659,1.2778,2.6463
4767,483,33,5,1.7284,1.96,1.6357,1.6449,3.2926
4768,483,33,6,3.5414,1.96,3.338,3.3764,6.9973
4769,483,33,7,0.473,1.87,0.4464,0.4516,0.9346
4770,483,33,8,1.7027,1.87,1.6016,1.6213,3.3647
4771,483,33,9,1.0076,1.96,0.9634,0.9688,1.9573
4772,483,33,10,2.1978,1.96,2.0727,2.0918,4.2675
4773,483,33,average,1.8412,1.96,1.7486,1.7643,3.6202
4774,484,33,1,1.1399,1.87,1.0909,1.1002,2.267
4775,484,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4776,484,33,3,2.0586,1.96,1.9684,1.9848,4.086
4777,484,33,4,1.3254,1.87,1.2672,1.2791,2.649
4778,484,33,5,1.7298,1.96,1.637,1.6462,3.2951
4779,484,33,6,3.5419,1.96,3.3385,3.3769,6.9983
4780,484,33,7,0.473,1.87,0.4464,0.4516,0.9346
4781,484,33,8,1.7029,1.87,1.6018,1.6215,3.365
4782,484,33,9,1.008,1.96,0.9639,0.9692,1.9582
4783,484,33,10,2.1985,1.96,2.0733,2.0923,4.2687
4784,484,33,average,1.842,1.96,1.7493,1.7651,3.6218
4785,485,33,1,1.1401,1.87,1.0911,1.1004,2.2675
4786,485,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4787,485,33,3,2.0613,1.96,1.9711,1.9874,4.0914
4788,485,33,4,1.3267,1.87,1.2685,1.2804,2.6516
4789,485,33,5,1.7311,1.96,1.6382,1.6474,3.2976
4790,485,33,6,3.5424,1.96,3.339,3.3774,6.9993
4791,485,33,7,0.473,1.87,0.4464,0.4516,0.9346
4792,485,33,8,1.7031,1.87,1.602,1.6216,3.3654
4793,485,33,9,1.0085,1.96,0.9643,0.9697,1.959
4794,485,33,10,2.1991,1.96,2.0738,2.0929,4.2699
4795,485,33,average,1.8428,1.96,1.7501,1.7658,3.6233
4796,486,33,1,1.1404,1.87,1.0913,1.1006,2.2679
4797,486,33,2,2.4922,1.96,2.3844,2.4057,4.9827
4798,486,33,3,2.0641,1.96,1.9737,1.9901,4.0968
4799,486,33,4,1.3281,1.87,1.2698,1.2817,2.6543
4800,486,33,5,1.7324,1.96,1.6394,1.6487,3.3001
4801,486,33,6,3.5429,1.96,3.3395,3.3779,7.0002
4802,486,33,7,0.473,1.87,0.4464,0.4516,0.9346
4803,486,33,8,1.7033,1.87,1.6022,1.6218,3.3657
4804,486,33,9,1.0089,1.96,0.9648,0.9701,1.9599
4805,486,33,10,2.1997,1.96,2.0744,2.0935,4.2711
4806,486,33,average,1.8436,1.96,1.7509,1.7666,3.6249
4807,487,33,1,1.1406,1.87,1.0915,1.1008,2.2683
4808,487,33,2,2.4922,1.96,2.3845,2.4057,4.9827
4809,487,33,3,2.0668,1.96,1.9762,1.9927,4.1022
4810,487,33,4,1.3294,1.87,1.271,1.2829,2.6569
4811,487,33,5,1.7337,1.96,1.6407,1.6499,3.3025
4812,487,33,6,3.5434,1.96,3.3399,3.3783,7.0012
4813,487,33,7,0.473,1.87,0.4464,0.4516,0.9347
4814,487,33,8,1.7034,1.87,1.6023,1.622,3.3661
4815,487,33,9,1.0094,1.96,0.9652,0.9705,1.9608
4816,487,33,10,2.2003,1.96,2.075,2.0941,4.2722
4817,487,33,average,1.8444,1.96,1.7516,1.7674,3.6264
4818,488,33,1,1.1408,1.87,1.0917,1.101,2.2688
4819,488,33,2,2.4922,1.96,2.3845,2.4057,4.9827
4820,488,33,3,2.0695,1.96,1.9788,1.9953,4.1075
4821,488,33,4,1.3307,1.87,1.2723,1.2842,2.6595
4822,488,33,5,1.7351,1.96,1.6419,1.6511,3.305
4823,488,33,6,3.5439,1.96,3.3404,3.3788,7.0022
4824,488,33,7,0.473,1.87,0.4465,0.4516,0.9347
4825,488,33,8,1.7036,1.87,1.6025,1.6221,3.3664
4826,488,33,9,1.0099,1.96,0.9656,0.971,1.9617
4827,488,33,10,2.2009,1.96,2.0755,2.0946,4.2734
4828,488,33,average,1.8452,1.96,1.7524,1.7681,3.628
4829,489,33,1,1.141,1.87,1.0919,1.1012,2.2692
4830,489,33,2,2.4922,1.96,2.3845,2.4057,4.9828
4831,489,33,3,2.0723,1.96,1.9814,1.9979,4.1128
4832,489,33,4,1.332,1.87,1.2735,1.2855,2.6621
4833,489,33,5,1.7364,1.96,1.6431,1.6524,3.3074
4834,489,33,6,3.5444,1.96,3.3408,3.3793,7.0031
4835,489,33,7,0.473,1.87,0.4465,0.4516,0.9347
4836,489,33,8,1.7038,1.87,1.6026,1.6223,3.3668
4837,489,33,9,1.0103,1.96,0.966,0.9714,1.9625
4838,489,33,10,2.2015,1.96,2.0761,2.0952,4.2745
4839,489,33,average,1.846,1.96,1.7531,1.7689,3.6295
4840,490,33,1,1.1412,1.87,1.0921,1.1014,2.2696
4841,490,33,2,2.4922,1.96,2.3845,2.4057,4.9828
4842,490,33,3,2.075,1.96,1.984,2.0005,4.1181
4843,490,33,4,1.3333,1.87,1.2748,1.2867,2.6647
4844,490,33,5,1.7377,1.96,1.6443,1.6536,3.3098
4845,490,33,6,3.5449,1.96,3.3413,3.3797,7.004
4846,490,33,7,0.473,1.87,0.4465,0.4516,0.9347
4847,490,33,8,1.704,1.87,1.6028,1.6225,3.3671
4848,490,33,9,1.0107,1.96,0.9665,0.9718,1.9634
4849,490,33,10,2.2021,1.96,2.0766,2.0957,4.2756
4850,490,33,average,1.8468,1.96,1.7538,1.7696,3.631
4851,491,33,1,1.1414,1.87,1.0923,1.1016,2.27
4852,491,33,2,2.4922,1.96,2.3845,2.4057,4.9828
4853,491,33,3,2.0777,1.96,1.9866,2.0031,4.1234
4854,491,33,4,1.3346,1.87,1.276,1.2879,2.6672
4855,491,33,5,1.739,1.96,1.6455,1.6548,3.3123
4856,491,33,6,3.5453,1.96,3.3417,3.3802,7.005
4857,491,33,7,0.473,1.87,0.4465,0.4516,0.9347
4858,491,33,8,1.7041,1.87,1.603,1.6226,3.3674
4859,491,33,9,1.0112,1.96,0.9669,0.9723,1.9642
4860,491,33,10,2.2026,1.96,2.0772,2.0963,4.2767
4861,491,33,average,1.8476,1.96,1.7546,1.7703,3.6325
4862,492,33,1,1.1416,1.87,1.0925,1.1018,2.2704
4863,492,33,2,2.4922,1.96,2.3845,2.4057,4.9828
4864,492,33,3,2.0804,1.96,1.9891,2.0056,4.1287
4865,492,33,4,1.3359,1.87,1.2772,1.2892,2.6698
4866,492,33,5,1.7403,1.96,1.6468,1.656,3.3146
4867,492,33,6,3.5458,1.96,3.3422,3.3806,7.0059
4868,492,33,7,0.473,1.87,0.4465,0.4516,0.9348
4869,492,33,8,1.7043,1.87,1.6031,1.6228,3.3677
4870,492,33,9,1.0116,1.96,0.9673,0.9727,1.9651
4871,492,33,10,2.2032,1.96,2.0777,2.0968,4.2778
4872,492,33,average,1.8483,1.96,1.7553,1.7711,3.634
4873,493,33,1,1.1418,1.87,1.0927,1.102,2.2708
4874,493,33,2,2.4922,1.96,2.3845,2.4057,4.9828
